Ensembl_Gene_ID;Log2FC_Patho;Pvalue_Patho;Log2FC_Rescue;Pvalue_Rescue
ENSMUSG00000000247;1.2532706284230992;0.31673314707161415;0.3717225179583914;0.8410704573253097
ENSMUSG00000000248;-0.5478003971579697;;-0.06387828945950783;
ENSMUSG00000000253;0.30195686247415604;0.19492965661849576;0.04247059863406466;0.9263454149403098
ENSMUSG00000000263;;;;
ENSMUSG00000000266;0.4175984425098251;0.17244729477895135;-0.22668688545407278;0.6747862998238268
ENSMUSG00000000275;-0.23756884605397804;0.2689668338845852;0.21446830704009628;0.4885313384798437
ENSMUSG00000000276;0.03107116438044203;0.9330474970666764;-0.1873073487452003;0.6756761322391817
ENSMUSG00000000278;-1.7585881883237522;4.5480090595720046e-11;1.2970539374288288;0.007676134337955018
ENSMUSG00000000282;-0.48942476678895236;0.22673878861266278;0.1191051457158584;0.7133876121786916
ENSMUSG00000000290;-0.24863723639285676;0.8428173564765937;-0.17094595515709937;0.9192883080870112
ENSMUSG00000000295;0.6466607303673312;5.712552966766571e-05;-0.40552029430860836;0.04467109574666901
ENSMUSG00000000296;1.1369257460409774;1.2615873268402548e-14;-0.5404601138622908;0.0007036930411033348
ENSMUSG00000000301;0.604211045530646;0.09854274334819221;-0.5338243902417166;0.22678996953114944
ENSMUSG00000000303;1.3793550603855065;0.24510703030885375;-0.4809900016694601;0.7177077981767951
ENSMUSG00000000305;-2.4832798287225617;1.8127300541795333e-06;-0.3882395861858311;0.7629669091332327
ENSMUSG00000000308;-0.4262182579546343;;-1.3624158536112077;
ENSMUSG00000000317;-0.30095033692250983;0.6261421012831211;0.1617075186922371;0.8853315510338947
ENSMUSG00000000318;-0.32862273264787595;0.5450725179285111;0.7071894143969317;0.29521959667678593
ENSMUSG00000000320;2.5562205318733193;2.2847620430681235e-10;-2.553122563387262;6.72346443510741e-08
ENSMUSG00000000326;0.1921858209309195;0.2976330508498544;-0.04283364447845197;0.8956061700117657
ENSMUSG00000000339;0.49034235206493515;0.0006417601195132849;-0.35502611474820794;0.04640514566732142
ENSMUSG00000000340;0.4255442321845424;0.1268103647344284;-0.2867808175701454;0.36778470605273456
ENSMUSG00000000346;0.18740286239719137;0.2977105465972269;-0.07404136030800054;0.8082417775821369
ENSMUSG00000000355;0.3777242186746605;0.023426299900923757;-0.2248026586684108;0.3733822129064306
ENSMUSG00000000359;-0.09543201438346374;0.8567354479864897;0.10320516502289116;0.9074119814263041
ENSMUSG00000000365;-3.044685242276146;0.10957549706363488;1.1682161953099095;
ENSMUSG00000000374;0.15222365277787975;0.43366237320133294;-0.05177359821290964;0.8791280446348734
ENSMUSG00000000378;0.37650839248586326;0.01504550965057563;-0.23959374055813312;0.2617298130807272
ENSMUSG00000000381;;;;
ENSMUSG00000000384;0.42258421697747667;0.014833220379132319;-0.1539733876706365;0.5145611328548944
ENSMUSG00000000385;-0.5833406376733811;;0.3217681458999968;
ENSMUSG00000000386;1.0747422501526616;0.2687668950851994;-0.5132684443055773;0.7845346866206163
ENSMUSG00000000392;-2.463717284326804;6.221820720829478e-16;1.9833340892304983;0.00041609730253760276
ENSMUSG00000000394;-0.4737682987988753;;2.1416705947314285;
ENSMUSG00000000399;0.2565453234207963;0.11827289389738532;-0.15821321476650915;0.5276869084463754
ENSMUSG00000000402;-0.321225320008143;0.791051659504875;-0.5164794004045438;0.7791770984314763
ENSMUSG00000000409;2.6480389630052015;;-3.6792157553204032;
ENSMUSG00000000411;;;;
ENSMUSG00000000416;-0.7211037140767256;0.11273611356980477;-0.06557274736129923;0.9496606646069566
ENSMUSG00000000420;-0.22499186639232469;0.19363671808109753;-0.0077232367620826475;0.9853240520122064
ENSMUSG00000000435;-0.1497003184093532;0.816308182537707;-0.2640398436762932;0.7345089804357544
ENSMUSG00000000439;0.10352027208332709;0.6001767717643032;-0.1075328412579664;0.7255819213035687
ENSMUSG00000000440;-0.48160228275809397;0.15413106944053073;0.30185499527625603;0.41214136207273533
ENSMUSG00000000441;-0.03846619415039455;0.870505195950182;-0.08365870008478145;0.7533669097191097
ENSMUSG00000000486;0.5823935619966716;0.4041084336962992;-0.8402064668444673;0.3598677747522771
ENSMUSG00000000489;0.2245889230913673;0.5580062367016189;0.3005855198532853;0.6091260402059165
ENSMUSG00000000530;-0.273026440196186;0.24390302927837604;0.357557808253291;0.2708533581404653
ENSMUSG00000000531;-0.35895628294576026;0.2919722246661924;0.08467250639365971;0.8890566320955537
ENSMUSG00000000532;-0.48057347649362847;0.07039770211093141;-0.40846523620457537;0.25663396256626386
ENSMUSG00000000538;0.20640222623143628;0.09687604432667003;-0.09458770478281792;0.7154885525571896
ENSMUSG00000000544;-0.3900610925305862;;-0.7852211197450533;
ENSMUSG00000000552;-0.5815058092520689;0.03860852248276968;0.7073554147340093;0.038538002167661504
ENSMUSG00000000555;-0.2386265603860184;0.28902548113050724;0.43078750798703347;0.016420687160050695
ENSMUSG00000000560;-0.4438673985701544;;-1.3797892880482359;
ENSMUSG00000000561;0.6219197479559304;4.806991080998743e-05;-0.42807592817632767;0.023146494168825568
ENSMUSG00000000562;1.1683147753623704;0.392114351680584;-1.4460772558890516;
ENSMUSG00000000563;0.4713328546999224;0.0021274452077687175;-0.18640062703552943;0.4457892119145505
ENSMUSG00000000567;1.413732654352624;4.6647993504471235e-06;-0.2636898406519951;0.5466454531378693
ENSMUSG00000000568;-0.15668572982585044;0.1976394697872221;0.02362573942362008;0.9270584587946525
ENSMUSG00000000579;-0.513837605960947;0.7193859547061296;-0.4077753155548094;
ENSMUSG00000000581;0.6401106291687313;0.0010572705148572993;-0.23947376365254758;0.23280460276962064
ENSMUSG00000000594;-0.1655063426789257;0.684520112320813;-0.014616091426249877;0.9872626685259389
ENSMUSG00000000600;-0.07680627527156864;0.713566122353491;0.04293297759484306;0.902154114176006
ENSMUSG00000000605;-0.3722430638373673;0.003771237519283487;0.1334599420900526;0.3424862509702785
ENSMUSG00000000606;;;;
ENSMUSG00000000617;;;0.6606276820366849;
ENSMUSG00000000627;-1.1903069402091804;0.14850003053218994;1.192547799886165;0.3133030851916827
ENSMUSG00000000628;-0.1174069690088685;0.47169075225409707;0.005725794440071277;0.9940638375715499
ENSMUSG00000000631;0.3870834993325025;0.02941388324625152;-0.1466107645677599;0.6796321923238754
ENSMUSG00000000632;0.08066472616691826;0.9347252724300487;-0.2597559527760665;0.8555093776719515
ENSMUSG00000000673;0.8283981173481921;0.39377987968545725;-1.6132292302044877;0.23224426322125444
ENSMUSG00000000682;1.83679937043693;0.08511783273990631;-1.675598830635026;0.26349098948834093
ENSMUSG00000000686;-0.7485442780697913;0.2811309689049318;1.4313227527459025;0.0597166960133933
ENSMUSG00000000690;-0.6249396297523233;0.17244729477895135;0.48728510049728113;0.5708628858012548
ENSMUSG00000000693;-1.4586325565581475;3.462998320138859e-07;0.9777550107568849;0.11270588354462
ENSMUSG00000000701;;;;
ENSMUSG00000000706;-0.4737682987988748;;0.6606276820366849;
ENSMUSG00000000708;0.15104433919879712;0.47046298761271743;-0.10073724310684606;0.8006444773507999
ENSMUSG00000000711;-0.10600269512772115;0.5620189294537558;0.02821620652347052;0.93776403310888
ENSMUSG00000000724;;;;
ENSMUSG00000000730;2.083888949150094;;-0.2759844098257174;
ENSMUSG00000000731;2.615266325468434;;-2.4312429332838086;
ENSMUSG00000000732;1.0666857398603582;0.0048598830529391615;-0.8989919899219002;0.07147433538017212
ENSMUSG00000000738;-0.031087629871569978;0.8695816298078175;-0.018222148102610417;0.9636171884058773
ENSMUSG00000000739;0.39829667380415645;0.2791391495840047;-0.12193296091456896;0.8737257235438776
ENSMUSG00000000740;0.31942619358814245;0.3020441394999178;-0.2647742604662174;0.5505867045873827
ENSMUSG00000000743;0.4450822008990957;0.00229766749216038;-0.15133042909267436;0.38744916386650563
ENSMUSG00000000751;0.19377480007483472;0.2379798301937848;-0.1595371771368037;0.6069849219443181
ENSMUSG00000000753;-1.3755621545161287;1.0801547486956458e-05;0.8209822906367346;0.24157748016610736
ENSMUSG00000000759;-0.1990035621261359;0.1852323101484026;0.05564318693103923;0.8560809961241455
ENSMUSG00000000766;;;;
ENSMUSG00000000776;0.2028458118907471;0.3291858068442838;-0.26997424476258497;0.2157221973816352
ENSMUSG00000000782;-0.35705398135679434;0.7107767458160528;-0.471271750370387;0.7660985371059797
ENSMUSG00000000787;-0.48528447188063895;0.2218533827808148;0.38484762105807235;0.3934076609502147
ENSMUSG00000000791;2.599560681783485;0.02038468116202684;-2.1418257646066454;0.12686164572475037
ENSMUSG00000000792;-1.0769651253769912;0.25523239914479584;1.079384189191631;0.4690923902625286
ENSMUSG00000000794;1.2996926810493337;2.550472347228743e-05;0.29984548707733916;0.499515359555063
ENSMUSG00000000804;0.028722592906641538;0.9335731904833072;-0.11670024487562417;0.7555025458154719
ENSMUSG00000000805;-0.2635993579596454;0.48401360554037165;-0.4262891299466775;0.4715534557789375
ENSMUSG00000000811;0.2799605465606545;0.19556442450563588;-0.3189578903244847;0.29120718841596893
ENSMUSG00000000817;3.5730409054023267;0.07265382710005183;-3.4893841162980337;
ENSMUSG00000000823;-0.571511696547293;0.0016157768245625057;0.31305188552300584;0.3016231152050964
ENSMUSG00000000826;-0.029389946769309675;0.8959827963162438;0.0666101578317599;0.8209522200811254
ENSMUSG00000000827;0.5185370609103085;0.0006381281996808326;-0.25798447274840036;0.23213450805079947
ENSMUSG00000000838;-0.5935848143174292;0.004121246217045562;0.3456528328292438;0.213990824986879
ENSMUSG00000000861;-1.3806101507927484;0.1537299827264474;1.1234522784094747;0.6375918001222368
ENSMUSG00000000869;-1.376456756896778;;-0.06387828945950783;
ENSMUSG00000000876;0.45074164899142155;0.009225312030154193;-0.14027132444170784;0.4811240344223007
ENSMUSG00000000881;-1.381501706282781;5.585112585677763e-08;0.9872733963839256;0.045221203985523435
ENSMUSG00000000884;0.2868756106287761;0.3888090815174998;-0.13046034262773765;0.8093246044115076
ENSMUSG00000000889;-0.23083782994299012;;-0.13008857095226362;
ENSMUSG00000000901;-0.41590017855304257;0.087849863597342;0.5146194404324659;0.3188768046884005
ENSMUSG00000000902;0.19071601067244512;0.27921007411854926;0.10241640621333654;0.6791131731058231
ENSMUSG00000000903;0.5140859501805889;0.7891695472417182;-0.513832980980935;
ENSMUSG00000000915;0.548452879250487;0.0001536096972349009;0.2189352343929002;0.5725220038810056
ENSMUSG00000000916;0.11579067549126751;0.7128752257913278;0.0636733336797454;0.9177890142194279
ENSMUSG00000000934;0.12611249892889614;0.6177356114922424;-0.27507940035162143;0.3482551520562624
ENSMUSG00000000938;-0.4337578855100048;0.021353698377008193;0.26492428439106985;0.39364099173644457
ENSMUSG00000000942;0.6326281110666828;0.047058480269330946;-0.2016551987644821;0.6820981882985336
ENSMUSG00000000948;-0.613172561889809;0.6326596102302169;0.32419483583097497;0.8744154591886462
ENSMUSG00000000957;-4.1637535192009745;4.337515716096568e-61;3.4883142905635482;0.00020274061206315661
ENSMUSG00000000958;-1.993250767809097;5.949871479776513e-09;1.612662849991115;0.011044696813505877
ENSMUSG00000000959;0.32391985801261797;0.056855619341087606;-0.09774693663744537;0.666979945241149
ENSMUSG00000000976;0.020021008432747234;0.9300039697707068;-0.0920564310121493;0.7918752121971651
ENSMUSG00000000982;-0.6372086006634434;0.6941678662605231;1.2067459187977314;
ENSMUSG00000000983;-0.9681741455055264;;2.197812270394727;
ENSMUSG00000001014;2.644992008532634;4.999341325129674e-06;-1.2980308468199462;0.025603123031703947
ENSMUSG00000001016;0.13031500604102034;0.3995988708342298;-0.19269455208630026;0.3266544084819522
ENSMUSG00000001017;0.18138646269431147;0.16069273603771805;-0.09930788019688212;0.7081730465829466
ENSMUSG00000001018;0.3603783716372144;0.0016496819555259922;-0.18870821565235651;0.3268770975337003
ENSMUSG00000001020;1.9345940541643902;5.173903374541229e-05;-1.0822941905192127;0.10345570433026821
ENSMUSG00000001021;3.388740031686933;0.03446889863564906;-1.250362361638915;0.5159560008219327
ENSMUSG00000001023;1.141640244690649;;-2.863697719945799;
ENSMUSG00000001025;0.6359942534868481;0.04736336467225193;-0.3126389187048896;0.5434081337325761
ENSMUSG00000001027;-0.10239221601631604;0.7606623859800778;0.022555971346497616;0.975241851235791
ENSMUSG00000001029;0.18286338895599308;0.6169711831113729;0.14575729917984245;0.8077255545457745
ENSMUSG00000001034;-0.3159456786283444;0.16105075952013628;0.32664926735801825;0.3747285234312175
ENSMUSG00000001036;-0.036436935737942724;0.8571035830879921;0.029567233449646003;0.9152719452812605
ENSMUSG00000001039;0.5551841214821123;0.08216345345904524;-0.16872561152798235;0.7823622356412433
ENSMUSG00000001052;-0.18591585945884864;0.31194268855486756;0.12448868864058753;0.6173928224953215
ENSMUSG00000001053;0.12015744788261237;0.8051012974187357;0.19226592637914494;0.7450795368522899
ENSMUSG00000001054;0.40449354039091856;0.06067173807292224;-0.16254011046173483;0.5571293312459764
ENSMUSG00000001056;0.9218167794938387;1.3073660301093442e-05;-0.5227601419763536;0.04651721460112279
ENSMUSG00000001062;0.4450492213850823;0.04659613280884333;-0.16467805491813003;0.3213865243661293
ENSMUSG00000001065;-0.04511693663085417;0.8440772408293712;0.22917743257056108;0.2618140750699454
ENSMUSG00000001076;;;;
ENSMUSG00000001082;-0.3910540671420645;0.18260656136343675;0.5033561270427545;0.1750570831482424
ENSMUSG00000001089;-0.8950931698567777;0.0009742835088363901;0.6638131513908687;0.058257846153163796
ENSMUSG00000001095;-2.0104758347449274;;2.4667902910744735;
ENSMUSG00000001098;-0.7403771550988686;0.0001849171581965186;0.5164032826712429;0.11468228792326644
ENSMUSG00000001100;0.1886483162528727;0.32822964193795773;-0.027722195033514942;0.9428303356129921
ENSMUSG00000001103;-0.5305255592949402;0.8503601390306204;-3.2401558429018262;
ENSMUSG00000001105;0.006674337940165826;0.9842836635471762;0.006640103582760485;0.9903160639389894
ENSMUSG00000001119;-1.791236516694821;1.0138613778706495e-10;1.1909793260762862;0.027868391734947883
ENSMUSG00000001120;-0.48104037352894014;0.1852972482858048;0.40723856734143643;0.32724219462632087
ENSMUSG00000001123;-0.2662918551812763;0.3482437950508321;0.3043797788048151;0.36722786607581326
ENSMUSG00000001127;0.3663526921620182;0.011435792381281906;-0.07284409079282693;0.7441227496968315
ENSMUSG00000001128;0.6155141483711487;0.046355089150051695;-0.07260127506539121;0.923059200747871
ENSMUSG00000001131;-0.8086588526576796;0.12174827422138591;0.4053431751663107;0.8137478610276635
ENSMUSG00000001134;0.7313917241765322;0.005748675899925464;-0.41474175420997156;0.14113053567602113
ENSMUSG00000001138;-0.3217358159112701;0.2063174510777057;0.21950875676107098;0.5741560648006269
ENSMUSG00000001143;0.8063895043995766;2.762955577501328e-09;-0.26495916790085283;0.27578807844456155
ENSMUSG00000001150;0.24303987598923263;0.17182859237387213;-0.07377339823156384;0.7856623838851355
ENSMUSG00000001151;0.0010635638130539462;0.9977990972168892;-0.19145711816755245;0.7341612585537641
ENSMUSG00000001155;;;0.6606276820366849;
ENSMUSG00000001156;-0.33925765524529544;0.21261858440488096;0.057226523245860035;0.9420147472008751
ENSMUSG00000001157;-0.33024956673346156;0.13052668542823267;0.21435286563546133;0.6244826119671184
ENSMUSG00000001158;0.5484414921915014;0.0007746390813837844;-0.3307974431295623;0.28736239070150776
ENSMUSG00000001166;0.9581264491236444;0.12046268513136678;-0.8850667967871524;0.2782658004764712
ENSMUSG00000001168;;;;
ENSMUSG00000001173;-0.4330574717840168;0.06143468524931186;0.0811110052482497;0.8726890154773664
ENSMUSG00000001175;-0.35719263585223593;0.21712990049346156;0.14222010522663475;0.7920109266303074
ENSMUSG00000001211;0.5027382874009378;0.0002490463615931788;-0.24105544847403737;0.5651881887757143
ENSMUSG00000001225;;;;
ENSMUSG00000001227;-0.33114146319063104;0.11690955377202747;0.7748254413531137;0.02391381113875896
ENSMUSG00000001228;-0.36353786974329383;0.6182212951869267;0.4383810393750859;0.6937671720976943
ENSMUSG00000001229;0.034310398240750876;0.8773654041181181;-0.02870250646900988;0.9283919495140657
ENSMUSG00000001240;0.2208922027389787;0.4876676603719644;-0.24129480319287874;0.4277624749111386
ENSMUSG00000001247;0.30544056833782224;0.6719829986583618;-0.8469664184428032;0.26061722940661536
ENSMUSG00000001248;0.05920775504744434;0.7806587977620257;0.30757148842956894;0.23165437796173555
ENSMUSG00000001249;0.5177157744984522;0.15027947843798153;0.08369974045960787;0.908215872438107
ENSMUSG00000001260;0.1161905890180972;;-1.513566833893764;
ENSMUSG00000001270;-2.2950192590429936;2.48234796905109e-10;1.4739550864821898;0.01004837313489262
ENSMUSG00000001280;-0.31152076572964715;0.04486654955581248;0.10500307413896413;0.7550162344820243
ENSMUSG00000001281;0.5760702465573093;0.45309448275586595;-1.0013591078986932;0.34005349654544076
ENSMUSG00000001285;0.2895184400054988;0.15526049266076536;-0.18604413089055305;0.46062456299399496
ENSMUSG00000001288;-1.0818554089960049;8.644147079626524e-06;0.7896299569091035;0.06756162554134751
ENSMUSG00000001289;0.38647563139427665;0.05447080272903452;-0.31001497757172364;0.26005099046409064
ENSMUSG00000001300;-1.4720241400903815;0.00039591725089950167;1.0829457279730097;0.11895485337467424
ENSMUSG00000001305;0.25252374423170687;0.16900016569051232;-0.3222217940127483;0.17065208649676314
ENSMUSG00000001313;-0.23854197725314027;0.4987988740530245;0.43880233099519733;0.2129583489389399
ENSMUSG00000001323;-0.3896338484443255;0.07415064688818805;0.0920473440827941;0.7835367728570133
ENSMUSG00000001333;0.9793984712075795;1.6681586121213446e-08;-0.27632074819197483;0.3362128543566523
ENSMUSG00000001334;-0.5684319167977976;0.040725101012552806;0.14686573988838816;0.801327972175693
ENSMUSG00000001348;-6.234495103914914;3.595654650741413e-19;4.956975899680121;2.2665994631412267e-05
ENSMUSG00000001349;0.504133389672881;0.2869037389910466;-0.19122019480108907;0.867747569909042
ENSMUSG00000001366;-0.34660738682056497;0.06266542890448701;0.2491893766897226;0.2617298130807272
ENSMUSG00000001376;0.07233320059695117;0.7013069789604236;-0.0301640517957077;0.9345401019626542
ENSMUSG00000001380;0.2213672900020492;0.12584632977921342;-0.1702999557990779;0.40249453234800703
ENSMUSG00000001383;0.4889480482343066;0.018547590113321005;-0.502261772438385;0.015194533366295707
ENSMUSG00000001403;2.7327804067168873;0.0012935177075466373;0.33796589605760674;0.8788794387802599
ENSMUSG00000001415;0.12964672873575497;0.3433465870322953;-0.03881392803282772;0.8975669676775736
ENSMUSG00000001416;0.755742012159547;1.0197327048807313e-07;-0.35462027452921463;0.10359807555824727
ENSMUSG00000001418;-0.09983857853277794;0.7380187750001184;0.11859613450075968;0.7250758703952777
ENSMUSG00000001419;-0.047059820895318405;0.8005519295579215;0.09743496921743965;0.7702588101595635
ENSMUSG00000001420;-0.2150432346060932;0.6429146155761059;0.05950252045824932;0.9490452419559638
ENSMUSG00000001424;-0.14283811348601866;0.3563841170579474;0.10492839859665137;0.5487925608404273
ENSMUSG00000001435;-0.9787882095434874;0.0002705713694351941;0.7629805741265608;0.14170504479227644
ENSMUSG00000001436;0.03174812602826456;0.9362585005322153;0.043112794014282155;0.9403535515348168
ENSMUSG00000001440;-0.05895116158673222;0.7808647329893589;-0.03593212165343756;0.9091520197892087
ENSMUSG00000001441;0.010217504673174872;0.9601828091118856;0.07845285628972751;0.7723742516908553
ENSMUSG00000001444;2.6234926850282743;0.022054964160586325;-3.3394189137900665;0.022959111123886093
ENSMUSG00000001445;0.5557572650500019;0.0006116662070404723;-0.17821777246840564;0.3050325304994236
ENSMUSG00000001467;0.027676715431843732;0.9351741277729201;0.16890960567619678;0.7172758888994396
ENSMUSG00000001472;0.004645535394475208;0.9724584986165767;-0.054589559377225386;0.8003134383382842
ENSMUSG00000001473;3.0572109048345784;1.826714709936489e-18;-1.084781656796535;0.013126553538458869
ENSMUSG00000001482;-0.0447084888174054;0.8086164245094745;-0.012576714996155073;0.9751349452162302
ENSMUSG00000001493;0.7284276693092431;0.015603556253448326;-0.26180373627795306;0.6128021210959762
ENSMUSG00000001494;0.2855004245803738;;-1.2545271686553354;
ENSMUSG00000001496;;;;
ENSMUSG00000001497;1.0118000378546639;0.3432904710054776;-1.4050170273569573;0.36722786607581326
ENSMUSG00000001504;-2.259431822401659;0.08069792107077782;1.9571382883676791;
ENSMUSG00000001506;-3.3778736200617336;1.2107766041234273e-44;2.799672113143488;0.0015224210352664464
ENSMUSG00000001507;-0.36636345728463315;0.1378556971161421;0.5086544682456016;0.011492537114857536
ENSMUSG00000001508;0.4884412951757442;0.026516890688242353;-0.3426573396242718;0.30931214050460787
ENSMUSG00000001510;-4.621205206789004;0.0006851728752293797;3.4970833076782832;0.054354752970800724
ENSMUSG00000001517;-1.0190400516167744;0.042689314540609646;0.9446618055776205;0.08252559730791942
ENSMUSG00000001518;-0.05144543443426378;0.8738566770213937;-0.10242649034627732;0.7507333185200439
ENSMUSG00000001520;-0.5998220279123107;0.12319031397801122;0.6625569127085356;0.23817199189161375
ENSMUSG00000001521;0.2561261998894817;0.24206634302654523;0.1903162890785116;0.6282712717738707
ENSMUSG00000001524;0.6086161983429401;0.002698096404009573;-0.3002134436525037;0.34291433780201197
ENSMUSG00000001525;0.23085979554559827;0.49682287627601057;-0.06571042132497554;0.9261374509596701
ENSMUSG00000001542;-0.9569410509288229;0.00018272030772777513;0.8014736917406943;0.2540063900901681
ENSMUSG00000001552;-0.30571808988848687;0.3924178713516915;0.23560899837772858;0.39419973069961894
ENSMUSG00000001555;-2.6674490835621554;1.713980717674862e-17;2.1148512456719746;0.0009018136261014438
ENSMUSG00000001558;0.42827873408651934;0.7071680759256758;0.11064975531090529;0.9428303356129921
ENSMUSG00000001566;;;;
ENSMUSG00000001569;0.049108561242285395;0.7674964858398471;-0.15698646655420193;0.5083600608508266
ENSMUSG00000001576;0.254941137575172;0.09866309546302512;-0.14185767934189542;0.5178062772437436
ENSMUSG00000001583;-1.0524424894792679;0.5384001651850674;0.8270440580534526;
ENSMUSG00000001588;1.7611089122094004;;-2.457600537055368;
ENSMUSG00000001604;0.15392739758794757;0.49894101924655465;-0.2224337811978013;0.5302203622080569
ENSMUSG00000001622;-1.2724016761014312;;;
ENSMUSG00000001627;0.05410082790515432;0.8771011597385641;0.2609320429074039;0.7479285237746051
ENSMUSG00000001630;-0.2759389701204856;0.25469728619163207;0.08347120486010197;0.8658465098094666
ENSMUSG00000001632;-0.22533148433435626;0.16077884541226986;0.07927288871968843;0.7972355549430632
ENSMUSG00000001642;0.6809165127306407;0.020373873460462058;-0.39339749996933293;0.07791797273671168
ENSMUSG00000001655;-1.0205754894884354;;1.6580063657424875;
ENSMUSG00000001656;0.3642994795308232;0.15675914861998994;0.049986075322241794;0.9257128197345825
ENSMUSG00000001657;-0.9654684426140938;0.00371761820249628;0.7220090424537108;0.17922876262336337
ENSMUSG00000001661;-0.2874590900775576;0.31515287709099327;0.37654364028156184;0.24537880478375423
ENSMUSG00000001663;0.974416463696533;8.718132528289683e-05;-0.393511224761291;0.2617298130807272
ENSMUSG00000001665;-0.0245989205802604;0.954649308887608;-0.01926495841221813;0.9861982967965212
ENSMUSG00000001666;0.9228226654948494;6.085101679406333e-07;-0.35455174174872667;0.10472328065288558
ENSMUSG00000001670;0.08661565666854339;0.9681916613962214;0.8294427077258247;
ENSMUSG00000001672;2.157916444249055;;-1.2762489883374943;
ENSMUSG00000001674;0.13822889154224863;0.5840282261850022;-0.26852205335371926;0.3610911958814105
ENSMUSG00000001687;0.5008626895462752;0.006035031526646718;-0.16596701413886225;0.27616747569142314
ENSMUSG00000001700;0.5991494229415542;0.005360958689703775;-0.531847565583247;0.06232753694251389
ENSMUSG00000001707;1.0133466360369636;9.251963202740184e-07;-0.6086667834455459;6.696332270286497e-05
ENSMUSG00000001729;-0.02499818639464077;0.9276785353089582;0.1329615202283058;0.7108778310023525
ENSMUSG00000001739;-0.5312402675809241;0.18496996048993883;0.12579820980329565;0.8669587556035216
ENSMUSG00000001741;-0.1618813765391548;0.6972297766826273;0.022063154833146425;0.9810997308656448
