Ensembl_Gene_ID;Moyenne_CPM_WT;Moyenne_CPM_WT_treated;Moyenne_CPM_Disease;Moyenne_CPM_Rescue;Pvalue_Patho;Pvalue_Rescue;Ref_Utilisee;Log2FC_Patho;Log2FC_Rescue;Significatif_Patho;Significatif_Rescue;Pourcentage_Correction
ENSMUSG00000005148;2.5529310128895304;2.1387561237759334;15.145011553859893;4.28327790604547;0.0016979670116775807;0.002932691509117573;WT;2.5226781785688415;-1.7982551879451794;OUI;OUI;71.28357483365257
ENSMUSG00000005705;0.12526537788610995;0.09950855048780252;0.46808560650592895;0.15417053708927475;0.0009414673938259254;0.0017212415185061194;WT;1.334482754202605;-1.1603115442303085;OUI;OUI;86.94841051386585
ENSMUSG00000005950;14.77189179908461;14.120742462392627;35.44772725872381;16.65058245024668;6.469891174360296e-05;4.253301608645665e-05;WT;1.2571691451587819;-1.0855460624460667;OUI;OUI;86.34844927294779
ENSMUSG00000005958;0.8083135998383613;0.6295727007897678;3.564869560274857;1.0676715050181986;0.0005575441869994845;0.00078562987814299;WT;2.0124994646415324;-1.650127385626473;OUI;OUI;81.99392913132802
ENSMUSG00000006204;0.0;0.0;0.5510267797925694;0.12159018418336401;0.004836956256297878;0.015741939086060447;WT;2.7027168894420686;-1.5548229139377723;OUI;OUI;57.52814582379209
ENSMUSG00000006216;0.27527918609330343;0.03221213475254814;1.4588759117885857;0.5582829013980366;0.000737853572717412;0.0044918991869860765;WT;2.0544699103769752;-1.2437264625163178;OUI;OUI;60.53758468931435
ENSMUSG00000006221;644.9514544114429;450.06996199073177;2227.7415969318117;1069.0652424505347;4.1365258782267155e-05;0.0003081963525833367;WT;1.788160507402535;-1.0591618156142275;OUI;OUI;59.231920772058466
ENSMUSG00000006301;48.67811884587531;46.24440002253566;160.32960058360186;67.9654556877899;0.0002756419444783939;0.0004785588254964424;WT;1.7176343294617675;-1.2369456573021265;OUI;OUI;72.01449315289284
ENSMUSG00000006575;0.062123442376960394;0.16393281999289877;0.8821337931992633;0.2828222170780279;0.00019178563879108484;0.0010461574405119202;WT;2.5988268583772576;-1.359245013006772;OUI;OUI;52.30225353806295
ENSMUSG00000006576;6.221669288536219;6.1573046481202915;19.5476875500103;9.153844685086598;1.09538132977159e-06;1.2651898734178917e-05;WT;1.6359820540924066;-1.0862347330741442;OUI;OUI;66.39649436819705
ENSMUSG00000008136;0.5081015103445444;0.6324448470199259;2.9234636389763415;1.3893395096435583;0.00032578557845446357;0.005183880156224062;WT;2.3138181509662448;-1.0215295608501844;OUI;OUI;44.14908578628382
ENSMUSG00000009075;0.3355784377767273;0.1942301905920082;0.0528449475492073;0.5290327813648631;0.01217375182999521;0.03952876350176798;WT;-1.510863675597322;2.0410663403511813;OUI;OUI;135.09268718061648
ENSMUSG00000009214;0.3250860886449779;0.40600252167536954;1.6519686270352836;0.5239655934215501;0.010013709457041128;0.02002086453610209;WT;2.0431499891832847;-1.4894385568400565;OUI;OUI;72.89912948125965
ENSMUSG00000010751;1.6085723795481468;1.8577726128038792;10.100038110529962;3.1723644516525775;0.0016088842975366029;0.003908657499224963;WT;2.577711272096054;-1.6401692035654802;OUI;OUI;63.62889516309153
ENSMUSG00000012443;0.8954503010063145;1.0036723508229937;6.322142855744494;2.3166180952441104;0.0002528560546232158;0.000983043570999785;WT;2.6896335624302163;-1.4100652590079141;OUI;OUI;52.42592441513079
ENSMUSG00000013483;0.8259407356888225;0.6617848355423159;4.166968022378392;0.810951414946505;0.004586499726848427;0.004477611273592611;WT;2.2042195360212933;-2.227765282789858;OUI;OUI;101.06821237055105
ENSMUSG00000014198;0.3757773603288676;0.1824323425609713;2.760653853928602;0.894861654102495;0.0075768203332040335;0.019510498862010898;WT;2.587986410158949;-1.523777115701938;OUI;OUI;58.878868495277835
ENSMUSG00000014846;22.222782028494816;15.494655342196463;73.84535440004922;36.4265560400502;0.00018705306355075736;0.0020151071836409587;WT;1.7279426755976748;-1.0175137796931468;OUI;OUI;58.88585272380881
ENSMUSG00000015745;13.278334814440012;14.395952088158861;58.61948988897987;24.05892905669776;9.964102806002132e-05;0.0005073634128421543;WT;2.1339408785765843;-1.2812829324554182;OUI;OUI;60.04303796409064
ENSMUSG00000016262;0.929687544003053;0.43151298189088205;3.2209174169618677;1.306825995597071;0.024998823996822527;0.04820681916097173;WT;1.6893752252404168;-1.2391379482995373;OUI;OUI;73.34888833768149
ENSMUSG00000017057;2.8971489824485634;2.9954192688765726;14.646688513828474;4.212646205520488;0.0004054556820839989;0.0006321722009355929;WT;2.298728317888145;-1.7737457498388782;OUI;OUI;77.16204369452447
ENSMUSG00000017204;0.07734137171565979;0.06442426950509628;0.7487953365346044;0.09674334922954686;0.0011614457700836517;0.0015066283387854375;WT;2.2588875900261316;-2.1091018625289077;OUI;OUI;93.36904903580519
ENSMUSG00000017929;8.85189526591876;7.2671576312226165;21.44318055351953;10.197677769003127;0.0005578381422372715;0.0016079863364531761;WT;1.2669661971416861;-1.064912227941417;OUI;OUI;84.05214199900277
ENSMUSG00000018042;46.75838091054338;44.121050790223755;146.79156667855116;66.30859279226286;2.211678828889267e-05;7.620034183187846e-05;WT;1.6483725594478207;-1.1453097373514949;OUI;OUI;69.4812425802783
ENSMUSG00000018774;2.0153819737869725;1.2463901714717793;8.288487172570772;3.5932205387773286;0.00025428692318330855;0.005807961565230783;WT;1.9874924564951553;-1.1835312353915826;OUI;OUI;59.54896738995386
ENSMUSG00000019848;27.68907496036436;25.92246130022118;58.37587081367889;28.149324719360862;0.00010182601198395598;3.173516352685437e-05;WT;1.07332363006469;-1.049625059821142;OUI;OUI;97.79203862119013
ENSMUSG00000019851;1.5678138145751064;1.632287669536042;11.058502260680406;2.7895741028243153;0.0011915864890970434;0.0014719359552633506;WT;2.7421132473338257;-1.9492146225330862;OUI;OUI;71.08439535520556
ENSMUSG00000019942;0.33788558730440277;0.4500125044589546;1.4908076059837116;0.6245965169214467;0.0073131053180539455;0.02468840818327666;WT;1.8611334947050024;-1.1345095891000871;OUI;OUI;60.957991015595134
ENSMUSG00000019997;23.47750444878398;22.26235545682663;72.27326634248466;23.928528241867845;0.0018417044830362946;0.0015749621246142313;WT;1.61804585969683;-1.5907085991792211;OUI;OUI;98.31047671876027
ENSMUSG00000020098;0.2737060603391647;0.3192492012953233;1.7043054848227397;0.7129413434159012;0.0004084658214549145;0.004161195990968577;WT;2.271467755254869;-1.1502204546260337;OUI;OUI;50.637762805952576
ENSMUSG00000020142;0.5230631663832308;0.5992753301906584;1.2108925057329372;0.5471736281737862;0.033966029368216466;0.04985446879536817;WT;1.0730990514721084;-1.0183246628580884;OUI;OUI;94.89568185827434
ENSMUSG00000020205;4.407147405794779;4.360126776514631;9.295834967418456;3.9660363382977346;0.01425360588362484;0.009752568373243899;WT;1.0598067394232982;-1.2083982647895433;OUI;OUI;114.02062458169458
ENSMUSG00000020407;0.46479400878395843;0.5086924815037346;1.7967758975767036;0.8431027373039326;0.0001297621397949622;0.0018363822267893964;WT;1.7477525456558234;-1.008062390472134;OUI;OUI;57.67763819889583
ENSMUSG00000020598;0.3865830254586483;0.3766625331529795;1.4277931929314616;0.550095385255333;0.003744178365589782;0.008154271242584877;WT;1.650691371108652;-1.2327259504481909;OUI;OUI;74.67937200601362
ENSMUSG00000020695;9.501776827668078;7.203411073429342;26.580386968012135;12.133028553776587;0.00017745893344298536;0.0002615373980945003;WT;1.4744062820860202;-1.124997972492507;OUI;OUI;76.3017619633185
ENSMUSG00000020734;0.11862170745623896;0.015627376337914382;0.511535195661044;0.13865260503476037;0.0010627543707412046;0.0021664886908395516;WT;1.4839988758552713;-1.3575234481647127;OUI;OUI;91.47739053828857
ENSMUSG00000020785;0.47692547925295553;0.5574893746709164;1.5908076010284085;0.6638715687766803;0.001270551467565532;0.004384078323929416;WT;1.5512556182413497;-1.1463105025147489;OUI;OUI;73.8956551258366
ENSMUSG00000020808;0.1919655189474815;0.18944328020841134;0.7492753770879733;0.28230127357108187;0.00581737729435724;0.0294293241537559;WT;1.5404344254798126;-1.1515224164614444;OUI;OUI;74.75309540393053
ENSMUSG00000020866;2.9911456228592836;2.141628270006091;7.445697614646686;2.4309733211993363;0.0032680988486516096;0.0014298589446766264;WT;1.2875126662351024;-1.5759619867355916;OUI;OUI;122.40361022000086
ENSMUSG00000020872;0.04587680174650592;0.09567902218092503;1.1839821276899454;0.3720883919343896;0.0010978890989489162;0.006371745807153141;WT;3.1378027409947213;-1.4434962066789423;OUI;OUI;46.003408288224726
ENSMUSG00000021062;4.146671776414856;3.240361116789201;28.64150771230329;10.6017802044011;0.00014564008622740482;0.0007554323005999468;WT;2.758731231412817;-1.4252849402325707;OUI;OUI;51.66450879616862
ENSMUSG00000021071;0.03845114416294322;0.033169516829267505;0.3838005851038268;0.00792589151933729;0.0016787771749884363;0.0013408772463346823;WT;1.8050355378866223;-2.1643715039028613;OUI;OUI;119.90741773637785
ENSMUSG00000021379;0.8780606651264039;0.40313037544521135;3.3307471828882544;1.270669786014547;0.007028245643314504;0.013931554476498716;WT;1.8105269577914627;-1.3236417682883517;OUI;OUI;73.10809495882295
ENSMUSG00000021509;0.031025486579380514;0.11513592682571691;0.3949322208771923;0.1038306808366866;0.004039125276981576;0.021170647827783877;WT;1.9173835003985258;-1.279859742987734;OUI;OUI;66.75032626776091
ENSMUSG00000021565;0.05430679121655184;0.04879689316718189;0.7227937375142407;0.12982937192956875;0.002930018179922409;0.00388988347998784;WT;2.4147292552496387;-1.839967628662921;OUI;OUI;76.19767822420842
ENSMUSG00000021636;0.7259699382966067;0.612987942375134;2.7118566595417435;1.1360898333343246;0.0015318882952238858;0.003671417099706015;WT;1.767361871887896;-1.185739456288667;OUI;OUI;67.0909265656586
ENSMUSG00000021643;1.4948666027365194;1.5043965126025687;3.1715630671740964;1.209381857474329;0.0005599712848427484;0.0012999735789834361;WT;1.0365443227003037;-1.3210941878608369;OUI;OUI;127.45177969280984
ENSMUSG00000021678;0.5482381818380513;0.6949543523715833;2.7748436890764308;0.8980721589411006;0.0008756715829691154;0.00206185353922143;WT;2.1488876116489237;-1.5262674871388742;OUI;OUI;71.02593351810759
ENSMUSG00000021702;99.42513754412661;92.32276156879661;232.8562355157628;87.71936225660231;0.01955951210275345;0.004639215791724132;WT;1.2269260821932197;-1.4074479846569397;OUI;OUI;114.71334776695676
ENSMUSG00000021765;2.322875378704812;1.9285892937356062;14.616042969363901;3.6576985825228734;0.0028676680619858894;0.004746186312104865;WT;2.602597687580019;-1.969468540800623;OUI;OUI;75.67318412071471
ENSMUSG00000021950;1.3579109002972494;0.48605416751838015;16.892236436609597;2.838538163537081;0.0011296602366797903;0.001323027749039985;WT;3.5429012879355666;-2.531705205410502;OUI;OUI;71.45853070524385
ENSMUSG00000022033;0.18153708386403514;0.09472164010420567;0.6760385748981528;0.26660441263646095;0.008257114365650034;0.02000887257675546;WT;1.4628034013009172;-1.0819042158946564;OUI;OUI;73.96101309259157
ENSMUSG00000022123;0.22327560131828697;0.23919755545231258;0.8427515637568298;0.33103191618168476;0.016799896990421254;0.03380044953675091;WT;1.5441130117962638;-1.129082939348651;OUI;OUI;73.12178124216264
ENSMUSG00000022296;0.08506184325021336;0.09567902218092503;2.087011120507642;0.2107290090566704;0.0005915083173265187;0.0006722025414919408;WT;3.562881185545786;-2.815231716149789;OUI;OUI;79.01559352528274
ENSMUSG00000022364;2.0046774235400404;1.8128052479435746;6.04924976487461;2.858114121815343;0.0034712756111291427;0.009707800505171114;WT;1.5468112726681043;-1.055732694540966;OUI;OUI;68.2521980873209
ENSMUSG00000022505;7.9378029154121466;6.851301618415155;25.47506306140834;12.686510514223453;0.00011876190861906115;0.0008921002112092185;WT;1.669864688802662;-1.0001151961361125;OUI;OUI;59.891990186001365
ENSMUSG00000022602;3.8171096335323633;3.09461855625397;13.547959325765563;5.045629537924958;0.015889378569542947;0.0273074403267666;WT;1.8008238395377063;-1.40726575379417;OUI;OUI;78.14566434071507
ENSMUSG00000022871;0.48578606966363586;0.2557823138669464;2.1845507323452513;0.5909613164664917;0.0028426856524574615;2.2325594636359294e-05;WT;1.9634646898024766;-1.7252336318348451;OUI;OUI;87.8668019810295
ENSMUSG00000022951;95.83942038540144;82.40364809227563;195.51429541155395;68.56729175812254;0.0010975453644246707;0.00022607001872770267;WT;1.0278161770102858;-1.5103168358225565;OUI;OUI;146.94425599977683
ENSMUSG00000022952;2.004850214031899;2.147681825576812;18.45282193880227;3.590575509494876;0.00225126621480849;0.0031619207177139524;WT;3.139849165127151;-2.329720928441113;OUI;OUI;74.19849824552905
ENSMUSG00000023039;0.053302459330068636;0.11609330890243627;1.524554138131732;0.0970700901435515;0.0029388168139544376;0.0028305248654983185;WT;3.4055910756625956;-3.0432630857504153;OUI;OUI;89.36078986713655
ENSMUSG00000023043;0.2204375295763176;0.343493016323712;23.491547091100102;2.0150396055775586;0.00416350411328203;0.005581851779784261;WT;6.202083095009582;-3.4795134468459117;OUI;OUI;56.102335182910224
ENSMUSG00000023067;56.65348463124381;77.50288303421425;218.63973588910736;78.21700162118776;0.00015245776525920344;0.0020858879411692084;WT;1.9464344408456515;-1.4818178844219216;OUI;OUI;76.12986353739352
ENSMUSG00000023092;1669.1758595450729;1171.2790243286893;5219.4229519627615;2580.4473616558835;1.734386195875357e-05;0.0001125215967780885;WT;1.6446955651378556;-1.0162408458823644;OUI;OUI;61.7889940731551
ENSMUSG00000023243;0.7159197272515478;0.6168174706820114;5.219424094289087;0.9212916239418762;0.002235822208401356;0.0030765879886699293;WT;2.7047709338575587;-2.3808751829706933;OUI;OUI;88.02502098374838
ENSMUSG00000023247;0.0;0.016584758414633752;0.16815022822229453;0.00812441429066275;0.010424952822357867;0.011949962393133428;WT;1.4230414812378223;-1.310349163538124;OUI;OUI;92.08088308694398
ENSMUSG00000023484;0.38469819480533257;0.428640835660724;1.5952110430286623;0.37622467863947184;0.019410326847091115;0.018847464131708676;WT;1.8063062764305535;-1.8317506007646924;OUI;OUI;101.40863837169039
ENSMUSG00000023800;3.8269272068338274;3.1370230379945214;27.282743036254946;7.695700422578054;0.0015565478785667885;0.0034765574916915632;WT;2.8017942139975234;-1.8125164181256648;OUI;OUI;64.69127562700984
ENSMUSG00000023868;6.532910298341106;5.819555924256895;15.58059964124926;6.955227715616771;0.004800787501704316;0.003363025206533116;WT;1.2412668100494302;-1.152216177223335;OUI;OUI;92.82582656416896
ENSMUSG00000023905;30.355787736932626;26.728442380746706;82.99605193898539;20.743469046078804;0.004759872299532085;0.001145065273225229;WT;1.4480635131570787;-1.9951845232634735;OUI;OUI;137.7829427892792
ENSMUSG00000023913;57.07112160455425;61.70915603547994;14.626877337433028;35.565631573743744;0.005766278906557842;0.0354719629061918;WT;-1.9568350377377848;1.2760829651588088;OUI;OUI;65.21157583022017
ENSMUSG00000023978;0.0;0.0;0.18575034985788533;0.016441109442119288;0.007823114146928918;0.009736801157530083;WT;1.5147552648017033;-1.29515477427323;OUI;OUI;85.50257612656344
ENSMUSG00000024063;5.068024187043682;5.369234156687536;18.95604025999026;8.494910022994587;4.437939665760361e-05;0.0004349411365689475;WT;1.882563639156134;-1.1486939244796834;OUI;OUI;61.01753481143481
ENSMUSG00000024076;2.2224579367449797;1.3060275305932787;4.640464490115211;1.9675132292406605;0.012370572123665451;0.002069191402886848;WT;1.0293759597779255;-1.1971318665253294;OUI;OUI;116.2968548071228
ENSMUSG00000024268;0.12374949339165403;0.15818852753258256;1.3197909223666628;0.32386707716929325;0.002244260005730304;0.005092026927199446;WT;2.6657221739127968;-1.7439946768146308;OUI;OUI;65.42297217719928
ENSMUSG00000024501;6.201757358974827;4.499786188733635;17.827658463311618;7.459696839196585;0.0010321711535977518;0.0010344892620254525;WT;1.5083609582627275;-1.2457867842804453;OUI;OUI;82.59208623971374
ENSMUSG00000024511;1.1697791223842937;1.2712525127209768;6.031556130111958;2.177273966877877;9.069046210482058e-05;0.00035037813989100426;WT;2.2716756999988914;-1.428945397560471;OUI;OUI;62.902702042027435
ENSMUSG00000024598;0.2025732187497426;0.22452756119111758;1.4258409788557993;0.30825213652475814;0.001982938480794215;0.0032199760410459954;WT;2.3342484112016324;-1.9020722731812267;OUI;OUI;81.48542645412864
ENSMUSG00000024640;1.114149999070579;0.9497792841618105;4.791406855709863;1.8055516890528296;2.033649519044664e-05;0.00023887778196244732;WT;2.0103028029544503;-1.3600407271314918;OUI;OUI;67.65352584974596
ENSMUSG00000024659;16.049825363819608;10.483363711219948;49.75990881333272;20.769118198690364;0.00033198805415000134;0.0006044248810053056;WT;1.6263616799313978;-1.25651060203221;OUI;OUI;77.25898960633538
ENSMUSG00000024713;3.2594773735078344;1.5235441541369563;8.100521318228017;3.2261936697341556;0.019318821426333805;0.0017466302364144471;WT;1.2874788131490726;-1.3018434538166705;OUI;OUI;101.11571852753877
ENSMUSG00000024803;27.432825747000283;15.292397646389283;97.63848975839359;23.156891057275253;0.004006776296915426;0.000909977413218011;WT;1.8277741283265736;-2.0712685598190177;OUI;OUI;113.3219103271889
ENSMUSG00000024846;7.028667466282656;7.4454215896208;15.335893570700607;7.227071062588933;9.29481147405483e-05;8.321965803242704e-05;WT;1.1145846720699204;-1.0749804887240402;OUI;OUI;96.44673165684237
ENSMUSG00000024883;1.39352419028863;1.169519934969331;8.552860886660438;2.5626222995828094;0.00016803709651005427;0.00024325030320980219;WT;2.534456603568473;-1.7003294156889757;OUI;OUI;67.08851959130232
ENSMUSG00000024912;0.08696410923775885;0.15627376337914384;2.026180144635941;0.3006993764784687;0.0021866002575978726;0.002566098150636983;WT;3.5074305837840822;-2.4076716671851237;OUI;OUI;68.6448843101863
ENSMUSG00000025020;1.776943277860426;2.0236201969502168;5.449629662791697;2.6393118006509724;1.983261182609544e-05;0.00015246794463682714;WT;1.5640064490446337;-1.0185780115706875;OUI;OUI;65.12620274306536
ENSMUSG00000025083;2.1996227322893818;1.5704262831506992;6.78697446186002;3.106896114665985;0.005993017036854257;0.015310080669357866;WT;1.5824731299665324;-1.1026927079070126;OUI;OUI;69.68160699408003
ENSMUSG00000025129;34.22069665048039;36.76143847456162;71.19858148942616;34.49482923022047;0.021142852493155444;0.024611784621465006;WT;1.05479453668893;-1.0433169547002763;OUI;OUI;98.91186552655067
ENSMUSG00000025170;11.776914589446365;14.200366474143209;35.70761062577835;15.706652342103204;9.028698482460007e-05;9.996798260881002e-05;WT;1.5921061551807736;-1.1797343988785405;OUI;OUI;74.09897853221975
ENSMUSG00000025225;10.698168590920453;10.762991798768361;37.81470748031911;16.472521826668054;7.731201348050619e-05;9.241452349783696e-05;WT;1.8119709455193698;-1.1939644393226485;OUI;OUI;65.89313375118651
ENSMUSG00000025272;0.2175400831490442;0.11513592682571691;0.6068312009708215;0.2425919101229072;0.024965976878985302;0.03211517116511951;WT;1.154427009729534;-1.044874640401503;OUI;OUI;90.5102384724349
ENSMUSG00000025352;8.76278926458208;6.891732150511256;47.57399430568375;11.068120646550756;0.001425311722768173;0.0024728876325794376;WT;2.427369789807026;-2.093816073026236;OUI;OUI;86.25863603295922
ENSMUSG00000025401;0.1934626301124752;0.2752392185117382;1.510344312104671;0.6543925481036929;8.201116178941323e-05;0.01983788068721465;WT;2.45612048227234;-1.0939818576372988;OUI;OUI;44.54105020856974
ENSMUSG00000025402;4.478808150196716;3.332829136884058;19.53380315567453;5.875394552920333;0.0015533124650730595;0.002629718746699216;WT;2.10029563318974;-1.7162337744398695;OUI;OUI;81.71391429387818
ENSMUSG00000025582;0.21123470439933523;0.16201805583946005;0.6476572710660604;0.22600298864688984;0.005249092131239326;0.0036089591126824685;WT;1.2643741469487308;-1.19749189426981;OUI;OUI;94.7102482451553
ENSMUSG00000025610;19.39411629882897;18.809544297242248;111.95654252641712;28.48081874119717;2.9236256650245868e-05;8.578503509147982e-06;WT;2.5231162228805637;-1.971107734070716;OUI;OUI;78.12195551733815
ENSMUSG00000025776;1.2199816843085856;1.1353930360633442;4.517121019011269;1.6898896848544847;0.002590382387748258;0.00608593521473955;WT;1.8064756359584442;-1.3671228737407526;OUI;OUI;75.67900976747032
ENSMUSG00000025789;0.170847365681625;0.06633903365853501;0.8952791789144784;0.22613831685972458;0.02824039695930221;0.037201549106796364;WT;1.8776212039612803;-1.60961731460272;OUI;OUI;85.72641331220548
ENSMUSG00000025931;1.5231507934766444;1.2170501829493892;7.544135518922775;3.000954095118413;0.0006705690499405659;0.001774254888711631;WT;2.235556320394352;-1.3016411861203323;OUI;OUI;58.224486391310336
ENSMUSG00000025964;1.048940296385581;0.8442171781032872;2.7723114734235836;1.029978486129487;0.0051453252763579375;0.0047802190123423845;WT;1.3219083718527802;-1.3459168983151386;OUI;OUI;101.8162019361861
ENSMUSG00000026100;53.446446277292694;46.18701628342352;16.795009951890602;40.92601792880964;0.012257853050433368;0.012236013958081013;WT;-1.6641936303454274;1.2799419297131729;OUI;OUI;76.91063741653645
ENSMUSG00000026107;18.810153376730824;20.132834297961978;46.44907962140871;21.607679362667476;0.005352924351187398;0.007736999681423664;WT;1.2995915780181206;-1.1005471384301717;OUI;OUI;84.68407738234708
ENSMUSG00000026205;0.14012624221518502;0.14734806157826502;1.3552515158432523;0.26708616836096916;0.0028763598887510578;0.0046683883050048225;WT;2.5994035380132448;-1.987077859866069;OUI;OUI;76.44360831409732
ENSMUSG00000026251;4.134605392309804;3.076767152652213;36.03943831954539;9.080508248795342;0.0013475619246250921;0.0023126367313842347;WT;3.09327464260168;-1.9769281529060703;OUI;OUI;63.91052786066928
ENSMUSG00000026253;0.15850210564973277;0.16489020206961816;1.4655523940496469;0.4255791238120381;0.014556721125985085;0.03457153749477873;WT;2.5984238544006555;-1.5746919141344469;OUI;OUI;60.60181101176207
ENSMUSG00000026259;0.33569872552543234;0.11513592682571691;3.456429840943566;0.5260479224312755;0.0007383913077236782;0.0011327310409819976;WT;3.029026904918876;-2.5060847019625054;OUI;OUI;82.73563688277201
ENSMUSG00000026278;1.3477781657328167;1.3031553843631205;5.2354989758918;2.346055877220609;1.5553352938711953e-05;3.8571821826767196e-05;WT;1.881782634262588;-1.1251658373224436;OUI;OUI;59.792550756821896
