Ensembl_Gene_ID;Log2FC_Patho;Pvalue_Patho;Log2FC_Rescue;Pvalue_Rescue
ENSMUSG00000009731;-1.0343572607402958;0.0021432072474966;0.7368317150076067;0.3979453376858153
ENSMUSG00000009828;-1.010498049310646;7.807971134262827e-08;0.5491524599961588;0.1449212937329
ENSMUSG00000010021;1.2573467894906658;0.0152631977562104;-1.074733399119248;0.1554421222666418
ENSMUSG00000010051;-1.252523164294497;0.0047380646617873;0.5330253643736802;0.3886751487516303
ENSMUSG00000010406;1.0333415389975904;0.0015211872674817;-0.2976752358607482;0.3031780385236741
ENSMUSG00000010529;-1.6445051177295005;0.0293540015390425;1.6447757128734968;0.2017552569545758
ENSMUSG00000010830;-1.5386955584702535;2.867730054960418e-06;1.1492244101264135;0.0559814001293376
ENSMUSG00000010936;1.1894679833709645;1.7243137337656656e-08;-0.5447287479895326;0.1388857415371096
ENSMUSG00000011118;-7.40234187139643;0.0001325667812052;5.704003961265392;0.0848714764131887
ENSMUSG00000011154;-6.087523355578189;0.0005964571802268;5.01512248211685;0.042918833262197
ENSMUSG00000011171;-1.3195237545035197;7.132059017468277e-05;0.3754729690460125;0.5780787023034589
ENSMUSG00000011263;-1.2588173179079136;4.2800355970676025e-06;1.702545475670133;0.0012300964513005
ENSMUSG00000011267;1.0911479987004276;0.0489618470070408;-0.6908558983270988;0.3881160320034348
ENSMUSG00000012350;-4.647427123970081;1.594934697671392e-05;3.443963572281422;0.1805876634098345
ENSMUSG00000012889;-6.125560890916657;8.926810759388953e-08;5.738599218654564;0.0012597353912221
ENSMUSG00000013089;1.158068163591914;0.0050701426415412;-1.092334233415582;0.0187732398763282
ENSMUSG00000013236;-1.0168214096103831;1.0678261155601952e-09;0.9031817940322608;0.0055223476003419
ENSMUSG00000013921;-1.4968500696360267;3.297073713034918e-08;1.1060103363915663;0.0269139365610034
ENSMUSG00000013936;1.892429772467026;0.0482946600605604;-0.8460878131568983;0.5363647181816551
ENSMUSG00000014303;-1.3906406384067531;1.150134270262814e-07;1.1734657894238951;0.0378639040577166
ENSMUSG00000014329;-1.5935334352925787;8.93180366037252e-08;1.2394829473567857;0.0229227627782991
ENSMUSG00000014361;-1.7947211859951984;8.02736301216034e-08;1.1334545357324968;0.0293330144140883
ENSMUSG00000014609;2.6885984381794032;0.0014436660448507;-2.059314485812176;0.0002089716509688
ENSMUSG00000014776;1.2451553012128436;1.261021438598828e-12;-0.3916535727211773;0.1052339928625129
ENSMUSG00000014782;-6.209416456431972;1.0713395940002941e-63;5.761051775870008;2.960607244118785e-08
ENSMUSG00000015143;-1.9612471457686165;3.455817711920505e-16;1.6106408511052428;0.0006276129938057
ENSMUSG00000015305;-1.3544706400905702;2.5613660277612406e-06;1.029584992425726;0.0425344705160717
ENSMUSG00000015354;1.0659690017339327;0.0318060819692808;-0.5246247043049995;0.4771475496549571
ENSMUSG00000015533;-1.425541586163239;0.0132101654030658;0.3518631720133752;0.7553881718969436
ENSMUSG00000015599;2.8870909381022223;8.838639892626651e-06;-1.541830121579519;0.0580901067445456
ENSMUSG00000015653;-1.42775937720868;4.759044590068887e-06;0.9689755645698576;0.1911727097640192
ENSMUSG00000015709;-1.4894141346701462;0.0044442468442456;0.7503408907147427;0.5369681799166316
ENSMUSG00000015879;-3.427606931841016;0.0095882748267218;2.8115717017392114;
ENSMUSG00000015932;-1.10073500284328;7.589757653749057e-09;0.7321706157409983;0.0230480476242794
ENSMUSG00000015968;-1.8287601638890287;0.0024419962113273;1.1664710988710312;0.2824787511405182
ENSMUSG00000015970;-1.4754714946829242;0.0123090919602781;1.4825817620308817;0.1406880143082705
ENSMUSG00000016024;-1.5927734950271786;1.40716984039672e-13;1.2511598680892089;0.0050148431869811
ENSMUSG00000016262;-1.9950403703915984;1.1207366120150996e-08;1.50573886740054;0.0066118169499042
ENSMUSG00000016327;1.0617680494582715;6.148052319947852e-05;-0.9829363160913436;0.0010168836677321
ENSMUSG00000016344;1.1761904637914418;0.001979401315849;-0.4925060752025877;0.1697511906323975
ENSMUSG00000016382;-1.090236322582462;2.831350623280543e-07;0.7967464262063386;0.0115542802658842
ENSMUSG00000016386;-1.742196027788285;2.57358311895848e-24;0.7680712396392454;0.0141217729981553
ENSMUSG00000016763;-3.727510093460821;3.890295178282572e-20;3.2844993011815693;0.0001638169467763
ENSMUSG00000016918;-2.026002675394613;4.3916340515035293e-10;1.4417420474503484;0.0198874631345807
ENSMUSG00000016995;-2.325411301863757;0.0003110709373673;2.617834528528985;0.0854503683585825
ENSMUSG00000017314;-1.1188344345949215;0.0001371529863836;0.8176651293984926;0.1388857415371096
ENSMUSG00000017400;-2.860943013255326;5.866172181261541e-06;2.2243069695185764;0.0831709682752106
ENSMUSG00000017404;1.419434616325971;0.0122281022880522;-0.8047091915533072;0.3119679823517208
ENSMUSG00000017446;-2.9318514013712376;1.7019869416291786e-18;2.265440818989179;0.0002639603556314
ENSMUSG00000017466;-1.9488592880026832;1.026789487322884e-16;1.3328634199873686;0.0270353175531599
ENSMUSG00000017493;-1.5167915318327552;1.2772924603145148e-14;1.6099753580739526;1.236975671429104e-05
ENSMUSG00000017737;-7.98107709103353;2.311453722023112e-35;6.6901996244487645;4.42142457345384e-10
ENSMUSG00000017897;-2.041510316863849;2.2864178521271939e-07;1.4968538382590444;0.0541848314347286
ENSMUSG00000017969;-2.199898461246634;1.2137779606561682e-13;1.6463171708632385;0.0117459228159024
ENSMUSG00000018012;-1.2217632247532708;0.0079668144836104;1.1249711113113203;0.1853915333375051
ENSMUSG00000018102;1.037581659507552;0.0001957920252858;-0.5606688112358817;0.0429296667938775
ENSMUSG00000018126;1.8309969835159217;0.008072261012818;-0.3778718676529364;0.7081730465829466
ENSMUSG00000018166;1.1089715082723843;0.0004467093014458;-0.6218249467848602;0.1146822879232664
ENSMUSG00000018339;-3.363715053845831;6.099378394858265e-35;2.9262741303837947;1.5963814525899882e-09
ENSMUSG00000018387;-1.1807645072096469;0.0060855832877258;0.9638763178297398;0.3198856736126066
ENSMUSG00000018398;-1.0598108840218674;9.766081178523313e-06;0.8169739328558895;0.0170684789193523
ENSMUSG00000018417;-1.4284063238258968;3.403994095664484e-13;1.05130380435808;0.0018064425991104
ENSMUSG00000018470;-2.053964057536715;0.0029029086451807;1.8410179987534072;0.0480409557143811
ENSMUSG00000018474;-2.1179028422311164;1.0380964831053209e-15;1.6910777442059148;0.0003881439900783
ENSMUSG00000018500;1.0944694523825842;0.0190877154506339;0.463700466320599;0.5589581367357871
ENSMUSG00000018593;-2.342417377592134;2.6267745468835924e-21;1.7771072916655353;0.0010809361101032
ENSMUSG00000018822;1.22643389451496;0.0377458630271876;-1.1719739157937554;0.1178314473652848
ENSMUSG00000019027;-1.6361049677011894;2.974204583158651e-06;1.5433764916438468;0.0062989619372278
ENSMUSG00000019230;-4.38082098648134;3.615188381672337e-05;3.9307715258469433;0.0122395266845392
ENSMUSG00000019359;-4.971742602267631;6.192188360122062e-09;4.606428926869676;0.0004160973025376
ENSMUSG00000019362;1.1433553873784263;3.6588133832351305e-05;-0.3724635358051625;0.1970863965145562
ENSMUSG00000019467;-1.09744149244899;3.859077426881204e-06;0.7783481860829187;0.0714743353801721
ENSMUSG00000019779;-2.689077063314372;7.529433500112257e-20;2.2771271602168848;0.0001788578303353
ENSMUSG00000019817;-1.8054055023941264;1.259931118167204e-11;1.6495982500359296;5.786144268563127e-09
ENSMUSG00000019831;-1.4270924016443491;0.0048322268751813;0.6263574035320327;0.6218316319427937
ENSMUSG00000019874;-3.891245571859422;0.0001371529863836;2.62832385300082;0.0890993175072619
ENSMUSG00000019893;-2.2915980001532987;4.5525718630015415e-05;1.61702194703041;0.0331841538872808
ENSMUSG00000019894;-1.6759812034822108;0.033937339516523;0.5151317989998871;0.7774999833319728
ENSMUSG00000019935;-7.010566731703226;7.20023236792199e-24;5.391998044286536;3.3572747593490585e-06
ENSMUSG00000019975;-1.2638637843331626;2.8178577567803257e-07;0.8193885572916976;0.0266961389599063
ENSMUSG00000020007;-4.024184794292494;0.000346698832495;2.8663781981307093;
ENSMUSG00000020042;-1.345132674637199;4.617115639581188e-07;1.0314516082662202;0.0716211722173927
ENSMUSG00000020053;-3.4148927716186543;5.807901998799666e-21;3.130939076696265;0.0034022511160908
ENSMUSG00000020086;-2.0345269963145127;2.1671896486671062e-08;1.6344423170401527;0.0045538451971671
ENSMUSG00000020100;-1.248553434127499;3.41840013429786e-07;0.809746916496145;0.0740525552938247
ENSMUSG00000020102;-1.2799681073537306;0.000266073833762;0.947597178649324;0.1833522640081928
ENSMUSG00000020105;-1.7801837474829196;2.300589859944372e-16;1.280918573573458;0.0057701516116378
ENSMUSG00000020121;-1.1845280080706866;0.0003362312711259;1.2494186147298536;0.0010168836677321
ENSMUSG00000020140;-3.001638648224838;8.353564218695714e-05;2.460538721818222;0.0237055299226303
ENSMUSG00000020142;-3.666716887655029;8.152076606623703e-28;2.96923028244788;4.882760087152131e-05
ENSMUSG00000020150;1.039810388888028;0.0016892771386099;-0.4561202027260745;0.1891534113243065
ENSMUSG00000020176;-1.5370037504450813;4.5494761538653255e-10;1.1057302540586862;0.0001578552570708
ENSMUSG00000020186;-1.6509440484623006;1.6331829921463808e-10;1.245156395151316;0.0251944873164823
ENSMUSG00000020190;1.1823300035556858;1.5136641955867207e-06;-0.2571705555808798;0.4734091116187152
ENSMUSG00000020191;-2.844306566852108;0.0203490217760368;-0.5131959338887344;
ENSMUSG00000020216;1.17482959168124;3.6250118739679067e-07;-0.5937263089888238;0.048589347840635
ENSMUSG00000020241;-1.533710823624895;1.0759367088367825e-07;0.9945440524873144;0.0654973110318143
ENSMUSG00000020251;-1.4567206894560645;0.0002114986186547;0.9468251889597872;0.164255754350829
ENSMUSG00000020256;-2.1587347103575465;1.3401913688313252e-10;0.909381773544295;0.2229571787491062
ENSMUSG00000020262;-1.3404189091618286;4.7034945772443825e-11;0.8063250181094123;0.1166164444303376
ENSMUSG00000020312;-2.494263575420572;8.051720945438088e-21;2.028253234638684;0.0019556579238705
ENSMUSG00000020330;-2.083473039371968;0.0058478618100315;1.6601522798626742;0.0541848314347286
ENSMUSG00000020387;-1.1185539345118016;0.0021251265650604;0.7122420891809349;0.2001170719170873
ENSMUSG00000020422;-1.0135549674107862;0.0015203489502232;0.8079574762660302;0.1818571367571753
ENSMUSG00000020423;1.0288802838805156;0.0008313625709796;0.4166518803058518;0.8020592798987173
ENSMUSG00000020427;-1.7600040904017658;1.73487187301738e-07;1.1313307407598296;0.0425344705160717
ENSMUSG00000020434;1.5617467666755425;0.0070970610448906;-0.7711280886454493;0.4752275507865079
ENSMUSG00000020473;-1.674968145394924;8.043105798665488e-09;1.0898062168571778;0.0371753488711604
ENSMUSG00000020524;-5.297461295757215;1.9920526825059172e-14;4.268521564812449;0.0004128769333084
ENSMUSG00000020592;-3.370273061397112;2.438471864273953e-28;3.019155216312326;0.0006844063929993
ENSMUSG00000020614;-1.1707178478996692;0.0004184678881797;0.8523785525556012;0.1891431122781546
ENSMUSG00000020635;-1.1934538502279914;0.0053480257882345;1.0498393958645726;0.1210674552661602
ENSMUSG00000020654;-2.521378122531957;1.9073205603830291e-13;1.991331708063692;0.0013951196387155
ENSMUSG00000020684;-2.202587665350089;2.683003106220196e-07;1.495213767374958;0.0157489202699375
ENSMUSG00000020689;-3.095030274990369;1.191829251189898e-11;2.009719780397002;0.0021738748514163
ENSMUSG00000020695;-1.5725094839642075;1.5040993566949426e-08;1.416426695725734;0.012942969640251
ENSMUSG00000020793;-5.503319950795472;3.7750063983985645e-09;5.46518832048601;1.8617096262611876e-05
ENSMUSG00000020798;1.755379534946648;0.0079454942405921;-0.4692987392625641;0.6576561238170072
ENSMUSG00000020805;-2.890210595750342;0.0491005923726075;1.3235693739468906;
ENSMUSG00000020848;-1.6609942412781735;0.0191074560789942;0.2492966357996419;0.8920639616724376
ENSMUSG00000020865;-1.157841551211042;0.0057174214690504;0.6428705904571962;0.3398446226034212
ENSMUSG00000020872;5.558187102129957;0.0059562205537543;-2.7697853563763912;0.2209976495769108
ENSMUSG00000020882;1.3150486165464037;7.927365775531098e-15;-0.5830273289722945;0.0012597353912221
ENSMUSG00000020886;-1.527880788517873;5.040140630825749e-12;1.1048344417174465;0.0286253995941572
ENSMUSG00000020932;-3.2426298869891084;0.0445131170254839;2.497975924210342;
ENSMUSG00000021070;-1.650971399811946;0.000182841484804;1.3626130093503928;0.0544186647034405
ENSMUSG00000021091;-1.3674829492847806;0.003336449037026;0.6954152249887835;0.5603256305781227
ENSMUSG00000021136;-2.2671159802958627;3.8616469132603393e-13;1.9596214474357496;0.0001200081857621
ENSMUSG00000021209;-2.483612308944263;4.109686097104862e-07;1.6396599955835018;0.0492076842304154
ENSMUSG00000021217;-1.2400280468413225;1.3447225467679202e-11;0.7930914772419234;0.0862129933138661
ENSMUSG00000021260;-1.5735969766891182;0.0004571454753492;0.5432805712655412;0.4851154387221268
ENSMUSG00000021268;-1.7473559960557208;1.2772924603145148e-14;1.5964604770244817;2.603969586632918e-13
ENSMUSG00000021303;-3.10720247939268;4.4915806453846025e-08;2.693161230334738;0.0167381464334869
ENSMUSG00000021306;-2.6822257548253865;1.6851221788066284e-11;1.9524859853922472;0.0009629439750269
ENSMUSG00000021318;-1.66424160329956;1.9382445132565663e-11;1.485216553316178;0.00873802976364
ENSMUSG00000021319;-5.626027202129837;1.1864746768546026e-72;5.432438265900544;8.395962947547269e-07
ENSMUSG00000021359;-2.8657984621954293;0.0122375383289417;2.0489143129964744;0.3590742305055968
ENSMUSG00000021360;-1.272427357407588;9.767959105357603e-10;0.8801104856028488;0.0016472294313231
ENSMUSG00000021365;-1.3180377883838306;0.0034303922243254;0.9534714924951968;0.126763072948876
ENSMUSG00000021388;-3.235611724144804;1.8371992881798145e-42;2.539980410319558;8.406070850476523e-06
ENSMUSG00000021390;-1.546030755825668;1.4051902031625611e-09;1.1946961958608806;0.0343696891078091
ENSMUSG00000021408;-1.234291460327117;4.1964529773212316e-08;0.7639027846506249;0.0289984953809953
ENSMUSG00000021411;-1.203761226344239;8.178339377064647e-05;0.8911418038191352;0.057124383346069
ENSMUSG00000021453;1.0581795954509037;0.0003381933090219;-0.5873328423443508;0.3286303307041613
ENSMUSG00000021464;-3.169441175594942;7.331124845148435e-33;2.7819434442117585;2.3019559281235977e-06
ENSMUSG00000021506;-3.809667013504816;2.429257789278881e-12;3.7692998351758913;4.395222205786174e-06
ENSMUSG00000021550;1.007470507610021;2.4549385079422496e-06;-0.3148128339521085;0.2446430533583191
ENSMUSG00000021567;-2.2922873251287808;1.4228492304794262e-10;1.6864128466635964;0.0126783624323259
ENSMUSG00000021608;-1.1492710029922315;3.112220458300979e-08;0.9416018994700368;0.048589347840635
ENSMUSG00000021613;-5.545763283512082;1.0503322918393495e-24;4.452472466494064;0.0001114245862038
ENSMUSG00000021614;-1.0379626416626642;0.0032590027695625;0.6735134149254383;0.0332872980090564
ENSMUSG00000021665;-1.6146801579105208;1.160076262907842e-07;1.023551478054234;0.0623132766165351
ENSMUSG00000021678;1.5741022251643069;3.901113504918171e-06;-0.5382921965521212;0.4543787989626674
ENSMUSG00000021703;-1.6070419041208346;5.371637998088014e-10;1.5364669978684982;0.0002558183608465
ENSMUSG00000021720;-4.056410485725706;2.995091187422884e-17;3.166491534801286;0.0011803688618426
ENSMUSG00000021758;-4.700334861891328;4.5756347093475306e-17;4.142112770958213;3.829934175700589e-05
ENSMUSG00000021763;-1.1272155037322529;0.0048598830529391;1.356820158934114;0.0027705071915333
ENSMUSG00000021782;-1.097208256364837;9.05842094940773e-06;0.9932435246095436;0.0055923622908753
ENSMUSG00000021803;-2.7855959790945937;0.0467166181352622;2.4894347208551206;
ENSMUSG00000021872;-2.162282091558519;0.0401159448993973;1.102293924732413;
ENSMUSG00000021913;-1.3917506457122075;7.601567319110056e-06;0.7393247911225966;0.1176485558143934
ENSMUSG00000021967;1.2713353826918654;1.0788608654055585e-05;-0.4903080483522523;0.0049308592359202
ENSMUSG00000022015;-6.344666165754963;1.287274668972993e-07;5.458788916995133;0.0383430401044012
ENSMUSG00000022096;-1.0681786178152797;0.000714203252541;0.13683958020464;0.8630353628765081
ENSMUSG00000022098;-1.8506234915975248;4.590002684007829e-12;1.3639931064761175;0.006802459241822
ENSMUSG00000022102;1.9320922699996876;1.6577315933832976e-05;-0.6313561980684309;0.3262162886922152
ENSMUSG00000022150;-1.6663221876191392;1.994175881867601e-13;1.3229209626308966;0.016906494541736
ENSMUSG00000022181;-2.686514272156006;0.0209898900366279;2.548357708915762;0.2262414863497736
ENSMUSG00000022203;-1.5441598497944502;3.31727492470157e-07;1.938359442679832;0.0005289977610591
ENSMUSG00000022208;-1.7901926897246372;0.0005233795122708;1.981802610952362;0.00873802976364
ENSMUSG00000022226;-5.32753327925271;0.0426259208401211;1.3929120658170933;
ENSMUSG00000022246;-1.0083757966324849;2.34760670307326e-05;0.7742947043727009;0.0754432792393405
ENSMUSG00000022261;-1.2482428596527824;5.371637998088014e-10;0.8007784947569664;0.0490034523514788
ENSMUSG00000022269;-3.5293126852600434;0.0015647636525931;1.3553418829286603;
ENSMUSG00000022303;-3.7934514313366914;1.146444051433026e-06;2.40981311515702;0.1023716037368433
ENSMUSG00000022324;-2.40883347560516;6.435938624754328e-20;1.555861173846375;0.0150180035207625
ENSMUSG00000022371;-1.3096180851644792;1.6746840224439535e-07;1.1037573183867702;8.093699959377139e-06
ENSMUSG00000022382;-3.371848464036005;1.1904903531578492e-06;2.72950877659166;0.0272595904158419
ENSMUSG00000022421;-1.9235882964136888;4.809187324649898e-11;1.1793628740909543;0.091254126324422
ENSMUSG00000022429;-2.814257333250401;0.0004217238684013;2.0901338409047594;0.1273980957870166
ENSMUSG00000022440;-2.5348573773710386;1.0356955234967995e-26;1.9502418781536968;0.0018940768533453
ENSMUSG00000022454;-3.3901655490876115;1.923119842417387e-06;2.48966489099501;0.0288676687675818
ENSMUSG00000022483;-2.4287815038103173;0.0004217238684013;1.3295370602409424;0.321032060048813
ENSMUSG00000022490;-1.1064702353387004;0.0016470834792355;0.7444382513849972;0.2163417464902517
ENSMUSG00000022543;1.1071114529178006;0.034787962126115;-0.5667269563320679;0.4124368682637856
ENSMUSG00000022548;-1.1315255054625932;5.891419997914098e-05;0.7625122376672557;0.2662984315903359
ENSMUSG00000022665;-1.7723810339158983;7.48873635979759e-10;1.2738108639946826;0.0248186576064852
ENSMUSG00000022676;-2.60456478644241;1.0085269482181126e-21;1.739215832880936;0.0219625704931135
ENSMUSG00000022754;-2.0521124273041007;4.52959399074754e-13;1.8694286121145929;0.0004578566877314
ENSMUSG00000022768;-2.494465944914598;1.5801728486627633e-05;1.8171414463987436;0.0283804914144365
