Ensembl_Gene_ID;Moyenne_CPM_WT;Moyenne_CPM_WT_treated;Moyenne_CPM_Disease;Moyenne_CPM_Rescue;Pvalue_Patho;Pvalue_Rescue;Ref_Utilisee;Log2FC_Patho;Log2FC_Rescue;Significatif_Patho;Significatif_Rescue;Pourcentage_Correction
ENSMUSG00000003665;0.07034620725012254;0.05777487560183674;0.9744363601801294;0.06810750008203972;0.00596785623698586;0.005484962339300999;WT_treated;2.7676406421818274;-2.676124036518307;OUI;OUI;96.69333492088381
ENSMUSG00000003752;5.644461663536266;5.152439786382332;15.167767680030616;6.235924477927744;0.00018434103108293264;0.0010736798716337486;WT_treated;1.5394295161081717;-1.2688620950579257;OUI;OUI;82.42417603122819
ENSMUSG00000003762;3.5730238914593087;3.2692364026276035;9.509217956143665;3.7062170256171747;0.0026319149752223425;0.0019314498457041215;WT_treated;1.5119973636178496;-1.336061197813413;OUI;OUI;88.3639898506765
ENSMUSG00000003812;5.945874668094631;5.280670253116543;19.848203539410754;5.725575153336489;0.00046789805277613986;0.0005627733062116635;WT_treated;1.8904010275210412;-1.7757864307974085;OUI;OUI;93.9370220395351
ENSMUSG00000004446;0.381913050738264;0.39832256767969104;3.048708551149261;0.47651230872834466;0.0037149949438326974;0.006013436083912253;WT_treated;2.6596084094246866;-2.449336910455527;OUI;OUI;92.09389250143094
ENSMUSG00000004655;824.2205093711518;794.6266399832718;330.14161232594927;756.8116462989096;0.0001718508755556764;0.006371457987217051;WT_treated;-1.266936786226181;1.196602985876179;OUI;OUI;94.44851534353262
ENSMUSG00000004730;1.554568512432806;1.123495009115405;4.488258519879761;1.7707714900031015;0.01777320349264879;0.02637038292677776;WT_treated;1.9069384641686302;-1.2943133327549718;OUI;OUI;67.87389086729215
ENSMUSG00000004748;76.58150734272404;78.17338352322683;37.15482403431098;83.87921565596181;2.6766107963845167e-07;0.0007818436058149296;WT_treated;-1.0710945609412483;1.1726050651835103;OUI;OUI;109.47726810023985
ENSMUSG00000004885;0.09028289929371835;0.024028003789072577;2.0055153713646305;0.06794490904264874;0.0013807315437214885;0.00144516522084597;WT_treated;4.085435605102295;-3.6481134394136854;OUI;OUI;89.29558047530122
ENSMUSG00000004891;72.54017169824829;81.69676889670333;469.6636244341701;97.0324550116335;0.0001404476062977571;0.00026457618764336817;WT_treated;2.521819243725255;-2.273909673218714;OUI;OUI;90.16941551123938
ENSMUSG00000004951;17.458487076506486;20.615561017446396;63.59066514545637;25.249970606411694;0.0002283442912455181;0.002729176744719463;WT_treated;1.6203670468300706;-1.3290978642396911;OUI;OUI;82.02449352568387
ENSMUSG00000005054;3.9554346716809654;4.202155627581846;13.196508624312685;4.5784774224232;0.0005679327112952922;0.0009917815044445763;WT_treated;1.6279158555880149;-1.5069364785775967;OUI;OUI;92.56845017383259
ENSMUSG00000005087;5.265609528255653;7.176999370573149;20.443155783021936;7.416242525183591;0.00043040661053375375;0.0007760927842934321;WT_treated;1.4972422304872075;-1.4505742977287122;OUI;OUI;96.88307390901335
ENSMUSG00000005148;2.1735564727282353;1.7878376677245669;28.936218561881276;2.2279658050305957;0.00024122261340866965;0.000251010119941385;WT_treated;3.9430469608346885;-3.6407118087496046;OUI;OUI;92.33244858579091
ENSMUSG00000005233;0.4215342194347194;0.43340838773585827;1.2194841316379625;0.3569142312043603;0.005764274534812346;0.006882707104990351;WT_treated;1.3066615843900775;-1.5299787176252335;OUI;OUI;117.09066331574209
ENSMUSG00000005320;4.480651608047946;4.361772781923015;0.598435028309259;3.4846609415309024;0.0022326968836321043;0.0019848538144491786;WT_treated;-2.675419224711177;2.3596388459825883;OUI;OUI;88.19697576013911
ENSMUSG00000005686;14.004129734687288;12.927150038660297;41.14828709148034;15.09934746337488;0.00588643358743492;0.009315622197148073;WT_treated;1.6628127113910756;-1.4403248227416754;OUI;OUI;86.61978658261103
ENSMUSG00000005705;0.23062281736831217;0.18807197519821112;0.9600731052540641;0.32135886226219423;0.031443465947077386;0.047960432485251364;WT_treated;1.8796625387712598;-1.3310423858150502;OUI;OUI;70.81283781806003
ENSMUSG00000005958;1.4113758366175035;0.9162261976951596;5.889932176375697;0.9122512772898663;0.005559914765993724;0.006217573451694709;WT_treated;2.5593181060305743;-2.5649722041089773;OUI;OUI;100.22092201289364
ENSMUSG00000006019;6.655766632667915;6.797803897379188;22.177777947879306;6.862797569859572;2.421059173245113e-06;5.7474992580491e-05;WT_treated;1.691396322059915;-1.677866355638514;OUI;OUI;99.20007113430849
ENSMUSG00000006095;14.464455622663502;15.8404317878591;33.19124209514283;15.691084156736377;0.0007221818796095884;0.00023265066560255323;WT_treated;1.0624519893991766;-1.076032473746267;OUI;OUI;101.27822089560846
ENSMUSG00000006204;0.010474443368963514;0.014883838939339217;1.7627455209720597;0.13127064056736984;0.012594924630198534;0.012008190759697033;WT_treated;4.019182824870339;-3.009776559004712;OUI;OUI;74.8852861241254
ENSMUSG00000006218;0.7657094852878688;0.7913807552421026;0.02442352087497353;1.3097235560586584;0.007119571436736911;0.002129162958017267;WT_treated;-2.8407825771369817;3.5020811390530193;OUI;OUI;123.2787460049028
ENSMUSG00000006241;0.553967107595028;0.45645952054212713;1.765683030336996;0.5012489591867595;0.0004280468148033701;0.00021416307300523458;WT_treated;1.745355252625353;-1.6336695041946871;OUI;OUI;93.60097325752574
ENSMUSG00000006301;45.953462490033864;41.13753373192324;216.63193639052793;47.30979547675018;0.0002549717653624865;0.00011670814718080188;WT_treated;2.3938817984508374;-2.1926546819821136;OUI;OUI;91.59410805015996
ENSMUSG00000006369;5.401016110875061;3.0315314113651732;15.631685013379572;4.874029259663998;0.0018693083636897971;0.0016900744845176267;WT_treated;2.328732950087829;-1.6611863060891268;OUI;OUI;71.33434107646956
ENSMUSG00000006395;3.119368050364475;2.744351168285431;6.051184882634308;2.639394797017177;0.0002504778743413073;0.00010881656234725945;WT_treated;1.112764745387927;-1.1670071390157242;OUI;OUI;104.87456066557372
ENSMUSG00000006542;126.72516623723793;125.09445406423619;277.8832574372746;108.53756362847099;0.00517625394978403;0.0037770400549130023;WT_treated;1.15082733960415;-1.3554749636485321;OUI;OUI;117.7826521689125
ENSMUSG00000006575;0.10147326429248375;0.11976216149796069;2.6906149340181713;0.08320558980728525;0.007170665597810613;0.007154292116164174;WT_treated;3.666568155806779;-3.9290476388643802;OUI;OUI;107.15872365744308
ENSMUSG00000006576;7.968060352717135;7.360501242284985;43.41101828557704;8.473684199959555;0.00029167874502491467;0.0003392532509548893;WT_treated;2.5440363126120444;-2.3433935970441278;OUI;OUI;92.11321334155633
ENSMUSG00000006587;4.8862450239866595;4.240279017255072;11.388168189014861;5.282845974815576;0.005800847504617583;0.008589658402823915;WT_treated;1.4042890805458088;-1.0937077260944639;OUI;OUI;77.88337461760621
ENSMUSG00000006638;4.954034746560603;3.436966463506124;9.18692162723162;3.809942380989691;0.001190975410292524;0.0006409577761334162;WT_treated;1.392687920111484;-1.2480531126371837;OUI;OUI;89.61470073217342
ENSMUSG00000006731;0.859868265795126;0.910073229675336;2.6204638605334045;0.7900338797062547;0.002035526956501638;0.0016395480199043926;WT_treated;1.4293927720728519;-1.6119205039846805;OUI;OUI;112.7695993956537
ENSMUSG00000006764;0.12271842409494012;0.10782863068758716;0.6177790702344762;0.18342040707296678;0.011534379503244816;0.021954612478939078;WT_treated;1.7881454410334838;-1.340596216001251;OUI;OUI;74.97131857891388
ENSMUSG00000007594;0.048323438067492674;0.09196386977356055;0.42113401249444127;0.1222076445864898;0.005461688589918319;0.00750555633259743;WT_treated;1.4408196156721396;-1.2297459667570276;OUI;OUI;85.350445852297
ENSMUSG00000007872;18.822335643897592;16.31338654876646;36.246254351375455;16.012499091499432;0.006356427028858348;0.004838241101855127;WT_treated;1.1469337568376405;-1.173626418207205;OUI;OUI;102.32730619245953
ENSMUSG00000008136;0.8299879887612537;1.2108532980358881;7.4513823156628725;1.2807941736885744;0.004757977559369163;0.005592957205022808;WT_treated;2.5262345228707916;-2.451242478513186;OUI;OUI;97.03146938065355
ENSMUSG00000008384;8.263615013089227;6.288966287284827;22.629743531492732;6.854768946529341;0.0005036245003024137;0.00014709556448380294;WT_treated;1.830926973676795;-1.70850691474179;OUI;OUI;93.31376610710454
ENSMUSG00000008540;34.162059023602794;36.23628919163268;12.47338134930168;33.32964970560866;0.0003267736320168703;0.0024169268733699673;WT_treated;-1.531038408508809;1.4107555529254907;OUI;OUI;92.14370744481141
ENSMUSG00000008734;33.191729090615006;35.52670123785825;83.4398299239015;35.662326406103624;0.0021706673606493323;0.0009873193142899076;WT_treated;1.2295052993225655;-1.2240236167865244;OUI;OUI;99.5541553554423
ENSMUSG00000009013;8.189022833158642;10.01754472472178;34.764997648685;11.222275774574351;0.0004514283816520076;0.000478690249335934;WT_treated;1.7849201578572462;-1.622615415672501;OUI;OUI;90.9068905755058
ENSMUSG00000009097;46.64638056327945;43.255767660371276;102.6531272437361;50.51535554871865;0.003676914024648684;0.006372489733471081;WT_treated;1.24488646786353;-1.0215352649997997;OUI;OUI;82.05850818929456
ENSMUSG00000009214;0.2719897324654792;0.32104522404349867;11.316121848252228;0.47573047930088463;0.00220594396842429;0.002255124113184826;WT_treated;4.760953628135127;-4.309535237295111;OUI;OUI;90.51831992066639
ENSMUSG00000009292;0.14532827501737897;0.09574230824945051;0.5105039694405543;0.13829497665469903;0.01812690464957881;0.022913394726404204;WT_treated;1.6410450580016613;-1.3572521362040084;OUI;OUI;82.70657339718022
ENSMUSG00000009293;67.51474353385483;70.91833886301691;166.77686583269076;76.3545418211373;9.255057933622062e-07;2.211257490545288e-06;WT_treated;1.232520446649182;-1.126109854231116;OUI;OUI;91.3664236872479
ENSMUSG00000009471;20.373387263611146;20.579260338916715;48.25933325007372;17.628430413781135;0.00018930936907999744;0.0013746507699298883;WT_treated;1.2256097698072246;-1.4477295407819806;OUI;OUI;118.123204894855
ENSMUSG00000009614;1.377714495015758;1.3350730979037446;4.747296295146465;1.1618715625868286;0.0018206579944249593;0.0014194390882387854;WT_treated;1.7560560462592307;-1.941615195597258;OUI;OUI;110.56681241055142
ENSMUSG00000010142;0.23669052114504985;0.20994534030323656;0.7939989647442778;0.21149967437571768;0.025188807896073112;0.03216589978643891;WT_treated;1.5282593459915546;-1.521042505623147;OUI;OUI;99.52777377853998
ENSMUSG00000010751;1.6785546797442;2.0502530280679245;18.386244236785192;2.178867831759663;0.003998733326116468;0.004300710983367979;WT_treated;3.1038738068811886;-3.020062989265089;OUI;OUI;97.29979941828525
ENSMUSG00000010803;1.0946842006494715;1.052095942053063;0.19345336001447572;1.2805807372682505;0.033481130528466525;0.012452652148763536;WT_treated;-1.9730577317443074;2.23407212809621;OUI;OUI;113.22892843023197
ENSMUSG00000011171;1.520923563998809;1.0986345856136903;3.0033916842904684;1.292341802355633;0.026500018347529162;0.039631339646690494;WT_treated;1.3724538859301163;-1.1563323752229326;OUI;OUI;84.25291270145323
ENSMUSG00000011256;6.520860875209409;5.932899030742073;15.85278338241427;4.6415111503097295;0.0035736341063470887;0.00048601256387525624;WT_treated;1.4028848199273052;-1.7503893282519463;OUI;OUI;124.77070833904531
ENSMUSG00000011632;0.0;0.015177220662419402;0.5509015644067939;0.007260798440961358;0.018953727533697718;0.018311378441977045;WT_treated;2.4985839677287647;-2.601316483847948;OUI;OUI;104.11162948313688
ENSMUSG00000011884;6.8854234442735525;7.087934127182866;14.928400558768093;7.002336615496881;0.0026894749411382015;0.003645895631073199;WT_treated;1.0640423817651377;-1.0813258307344782;OUI;OUI;101.62431950543416
ENSMUSG00000012296;31.032588515140265;31.992317617262426;72.39111223989352;32.234797960544284;0.0032473323000429656;0.00216677072297138;WT_treated;1.175576143821708;-1.1647165286613195;OUI;OUI;99.07623030560596
ENSMUSG00000012819;14.932854044889249;14.033205124726429;3.711886827491181;13.204266324010689;0.004057283827927559;0.01923061654021805;WT_treated;-1.8905114845034547;1.8033117615171768;OUI;OUI;95.38750625664375
ENSMUSG00000013275;164.5416660227746;152.91109898288173;48.78000200702877;165.49682520627425;0.0030101416480406767;0.005447764184274981;WT_treated;-1.6463200561353015;1.7603587644954677;OUI;OUI;106.92688562384403
ENSMUSG00000013483;0.8810693679237892;0.7141672968833895;4.107164261593867;0.9141363846673092;3.5228408988982355e-07;1.1914526365543342e-05;WT_treated;2.369450968577927;-2.052596462639658;OUI;OUI;86.62751367272602
ENSMUSG00000014198;0.7118613675096542;0.5336962527357513;3.808124697529537;0.6304135929078019;0.007397726791217759;0.007715216225498779;WT_treated;2.624613110961762;-2.4196909814154077;OUI;OUI;92.19229189961695
ENSMUSG00000014609;21.422709142334487;18.322127492129177;60.69762005215608;16.328058616903316;0.004102706123412047;0.003918956747335193;WT_treated;1.7225751681986854;-1.8878528497690772;OUI;OUI;109.59480221970668
ENSMUSG00000014791;1.0306810070326506;1.2190404716382996;3.1293050948199888;1.196312247420955;3.555246311613534e-06;8.31397256668644e-06;WT_treated;1.2917349178292932;-1.3168104815283328;OUI;OUI;101.94123131096941
ENSMUSG00000015027;1.2466572267539313;1.5797663015469534;5.457152784275441;1.5183897594805864;0.0001800781758835661;0.0001079730040737488;WT_treated;1.7260853740435078;-1.7797868089872646;OUI;OUI;103.11116904877333
ENSMUSG00000015247;2.0204092831441574;1.9522917676660743;4.255218785280259;2.048021571063248;0.004789452495549467;0.007898140526741712;WT_treated;1.0855093459145302;-1.0197367133531228;OUI;OUI;93.94085055569897
ENSMUSG00000015312;46.143133945737816;29.26319796857581;13.607280201942233;33.086222760129544;0.015974637341303662;0.042963904619313;WT_treated;-1.0990667617558547;1.275642091892985;OUI;OUI;116.06593294609114
ENSMUSG00000015340;2.010199220853259;1.7412818763733215;4.26461465266818;1.8754789013134068;0.04128880415553451;0.04878494336993012;WT_treated;1.2451437839247863;-1.1436518474210149;OUI;OUI;91.84897850894367
ENSMUSG00000015476;1.0549749166054296;0.7290268254612855;2.111015962020678;0.7239011454139038;0.03151274331982674;0.03541994982556661;WT_treated;1.4152187504750253;-1.4241662872325724;OUI;OUI;100.63223694204315
ENSMUSG00000015568;826.8033511588965;772.599611423226;177.05704545262;807.2621325740957;0.005134957037648638;0.01087601074964111;WT_treated;-2.124878830545666;2.1881870802780528;OUI;OUI;102.97938159072983
ENSMUSG00000015745;14.448447702063183;14.750293802737502;48.33097429216163;16.238710357812273;2.9759029357210536e-06;4.143241275090664e-05;WT_treated;1.7054385520871658;-1.567635912508788;OUI;OUI;91.91981204312937
ENSMUSG00000015852;1.720912826327733;1.5939981241588381;5.374162926435965;2.0623910337806777;0.025422830452246754;0.03742469026273044;WT_treated;1.6922060968818355;-1.3400109390382071;OUI;OUI;79.18721843134371
ENSMUSG00000015947;0.27479173123431516;0.11044904519958329;0.9171315446367185;0.1473579726355791;0.030453013927634193;0.03248374535636492;WT_treated;2.272963404266518;-2.039833968512712;OUI;OUI;89.74337042938578
ENSMUSG00000016194;6.600414949450259;6.2558410342783235;2.2325170034910236;5.206006967511749;0.015139056183226496;0.007509214582451776;WT_treated;-1.4461954439244495;1.1857389720063327;OUI;OUI;81.99023003203254
ENSMUSG00000016256;24.519963834351085;23.71417439022225;54.50143610027483;25.09681986102848;2.301416669107369e-05;4.024050135349365e-06;WT_treated;1.197118363696869;-1.115697236797542;OUI;OUI;93.1985733156851
ENSMUSG00000016262;1.8310266722408821;1.6558233977376744;3.617092616056504;1.541069434125606;0.009113864898638082;0.004997509370420625;WT_treated;1.0820268905826587;-1.1795383542260407;OUI;OUI;109.01192598834155
ENSMUSG00000016386;5.732792789970193;5.577109065216775;2.3710325209602683;5.6812030102963025;0.0006270151370927166;0.0007731897643317497;WT_treated;-1.2000424601448123;1.2262557363906479;OUI;OUI;102.18436231171593
ENSMUSG00000016487;33.24047025521934;38.947721690843196;88.56767095342222;41.8807803345128;7.915583994268325e-05;7.145632670924274e-05;WT_treated;1.183169806346083;-1.0786791969973308;OUI;OUI;91.1685871546088
ENSMUSG00000016541;29.120940517441298;29.397342293185098;67.50655611344845;29.51134774149982;0.0005260024807542123;0.0005752130319091215;WT_treated;1.1965781842641046;-1.1910130026038899;OUI;OUI;99.53490856437547
ENSMUSG00000016552;1.0958319365318745;0.7351647576280971;2.408922147444697;1.1322839298401886;0.00045201091365517986;0.012040201348762743;WT_treated;1.5869349649063749;-1.0257329993326836;OUI;OUI;64.63610805543239
